,pid,info_cost,PR_type,message,trial_index,trial_i,delays,score,n_click,clicks,click_times,path,action_times
39,2,1.0001,none,none,10,9,"[None, None, None]",5.0,5,"[4, 13, 11, 2, 6]","[2661, 4420, 5443, 7881, 10943]","[1, 2, 6, 11]","[17441, 24952, 26917]"
40,2,1.0001,none,none,11,11,[],10.0,5,"[2, 11, 10, 15, 4]","[5627, 7377, 10790, 12336, 14816]","[1, 4, 8, 15]","[16670, 19373, 21558]"
41,2,1.0001,none,none,12,8,[],10.0,4,"[11, 10, 15, 4]","[3306, 4984, 6572, 8159]","[1, 4, 8, 15]","[9456, 10582, 11671]"
42,2,1.0001,none,none,13,7,[],13.0,3,"[17, 13, 3]","[1758, 2994, 4213]","[1, 3, 7, 13]","[7498, 8451, 9407]"
43,2,1.0001,none,none,14,13,[],10.0,4,"[13, 3, 15, 11]","[1834, 2751, 5983, 7635]","[1, 2, 6, 11]","[8797, 10386, 11842]"
44,2,1.0001,none,none,15,14,[],3.0,4,"[13, 3, 7, 16]","[2002, 2894, 9452, 13897]","[1, 5, 9, 16]","[15939, 17733, 19646]"
45,2,1.0001,none,none,16,4,[],11.0,4,"[13, 11, 2, 6]","[4965, 5954, 8319, 10635]","[1, 2, 6, 11]","[11623, 13364, 14389]"
46,3,1.0001,none,none,1,6,"[None, None, None]",-5.0,16,"[4, 8, 15, 14, 12, 7, 13, 3, 10, 6, 2, 11, 5, 9, 17, 16]","[2150, 3505, 4120, 4900, 5439, 6108, 6598, 7292, 7798, 8300, 8672, 9178, 9763, 10223, 10746, 11423]","[1, 4, 8, 14]","[22124, 33281, 34251]"
47,3,1.0001,none,none,2,15,"[None, None, None]",7.0,10,"[2, 3, 7, 13, 12, 4, 5, 9, 17, 16]","[2176, 3134, 4562, 5364, 6066, 7812, 8444, 9472, 10502, 11772]","[1, 5, 9, 17]","[14646, 26405, 27516]"
48,3,1.0001,none,none,3,8,"[None, None, None]",10.0,5,"[3, 2, 6, 10, 11]","[1095, 2069, 3043, 3814, 4463]","[1, 2, 6, 10]","[6785, 18381, 19172]"
49,3,1.0001,none,none,4,13,"[None, None, None]",2.0,12,"[4, 8, 14, 15, 5, 9, 16, 17, 2, 6, 10, 11]","[1199, 2052, 2845, 3552, 5174, 6008, 6484, 8042, 10202, 11116, 11628, 12260]","[1, 5, 9, 17]","[33461, 44106, 45126]"
50,3,1.0001,none,none,5,0,"[None, None, None]",1.0,12,"[3, 4, 2, 5, 9, 17, 16, 6, 10, 11, 8, 14]","[1647, 2699, 4086, 4655, 5863, 6322, 7157, 7990, 8512, 10331, 12288, 12911]","[1, 5, 9, 16]","[36008, 48191, 48956]"
51,3,1.0001,none,none,6,14,"[None, None, None]",-5.0,13,"[4, 8, 14, 15, 2, 6, 10, 5, 9, 17, 3, 7, 13]","[613, 1432, 1938, 2726, 3848, 4720, 5298, 6164, 6654, 7020, 9633, 10186, 11192]","[1, 3, 7, 13]","[13956, 26725, 27524]"
52,3,1.0001,none,none,7,7,"[None, None, None]",15.0,0,[],[],"[1, 5, 9, 16]","[849, 12894, 13821]"
53,3,1.0001,none,none,8,2,"[None, None, None]",15.0,0,[],[],"[1, 4, 8, 14]","[2615, 14500, 15361]"
54,3,1.0001,none,none,9,1,"[None, None, None]",15.0,0,[],[],"[1, 3, 7, 12]","[1251, 13195, 14122]"
55,3,1.0001,none,none,10,12,"[None, None, None]",14.0,0,[],[],"[1, 2, 6, 10]","[1429, 13321, 15267]"
56,3,1.0001,none,none,11,9,[],10.0,0,[],[],"[1, 2, 6, 10]","[3798, 5632, 7263]"
57,3,1.0001,none,none,12,4,[],15.0,0,[],[],"[1, 4, 8, 15]","[1243, 2627, 4359]"
58,3,1.0001,none,none,13,10,[],5.0,0,[],[],"[1, 5, 9, 17]","[496, 1688, 3309]"
59,3,1.0001,none,none,14,11,[],15.0,0,[],[],"[1, 4, 8, 15]","[1970, 2937, 4130]"
60,3,1.0001,none,none,15,3,[],15.0,0,[],[],"[1, 5, 9, 17]","[1595, 2685, 4249]"
61,3,1.0001,none,none,16,5,[],12.0,0,[],[],"[1, 3, 7, 13]","[2241, 3411, 4615]"
69,5,1.0001,none,none,1,11,"[None, None, None]",14.0,1,[3],[4752],"[1, 3, 7, 13]","[9844, 17851, 20275]"
70,5,1.0001,none,none,2,7,"[None, None, None]",15.0,0,[],[],"[1, 3, 7, 12]","[763, 8512, 9884]"
71,5,1.0001,none,none,3,13,"[None, None, None]",14.0,0,[],[],"[1, 4, 8, 14]","[678, 8408, 9335]"
72,5,1.0001,none,none,4,6,"[None, None, None]",11.0,0,[],[],"[1, 2, 6, 11]","[430, 8182, 9006]"
73,5,1.0001,none,none,5,2,"[None, None, None]",15.0,0,[],[],"[1, 5, 9, 16]","[1486, 9184, 9910]"
74,5,1.0001,none,none,6,15,"[None, None, None]",16.0,0,[],[],"[1, 3, 7, 13]","[2123, 9853, 11612]"
75,5,1.0001,none,none,7,10,"[None, None, None]",6.0,0,[],[],"[1, 4, 8, 14]","[1880, 9540, 10617]"
76,5,1.0001,none,none,8,9,"[None, None, None]",10.0,0,[],[],"[1, 2, 6, 10]","[2195, 9883, 10609]"
77,5,1.0001,none,none,9,8,"[None, None, None]",15.0,0,[],[],"[1, 5, 9, 16]","[2893, 10560, 11275]"
78,5,1.0001,none,none,10,3,"[None, None, None]",14.0,0,[],[],"[1, 3, 7, 12]","[1324, 9013, 9721]"
79,5,1.0001,none,none,11,12,[],14.0,0,[],[],"[1, 4, 8, 15]","[3377, 4009, 4553]"
80,5,1.0001,none,none,12,14,[],7.0,0,[],[],"[1, 2, 6, 10]","[450, 3785, 5193]"
81,5,1.0001,none,none,13,1,[],16.0,0,[],[],"[1, 5, 9, 17]","[270, 1118, 1766]"
82,5,1.0001,none,none,14,4,[],15.0,0,[],[],"[1, 3, 7, 13]","[500, 1067, 1828]"
83,5,1.0001,none,none,15,5,[],12.0,0,[],[],"[1, 5, 9, 16]","[532, 1196, 1796]"
84,5,1.0001,none,none,16,0,[],11.0,0,[],[],"[1, 4, 8, 15]","[316, 948, 1612]"
85,6,1.0001,none,none,1,14,"[None, None, None]",-10.0,16,"[3, 2, 5, 6, 10, 11, 4, 8, 14, 15, 9, 16, 17, 7, 13, 12]","[3224, 6801, 11995, 13992, 14985, 15784, 17859, 20139, 22015, 23163, 25497, 27219, 29947, 32374, 34203, 35332]","[1, 4, 8, 15]","[62835, 72729, 90281]"
86,6,1.0001,none,none,2,0,"[None, None, None]",11.0,1,[2],[3199],"[1, 2, 6, 11]","[21456, 31682, 33516]"
87,6,1.0001,none,none,3,15,"[None, None, None]",16.0,0,[],[],"[1, 3, 7, 12]","[10951, 20946, 21836]"
88,6,1.0001,none,none,4,9,"[None, None, None]",9.0,0,[],[],"[1, 4, 8, 15]","[5864, 15918, 17168]"
89,6,1.0001,none,none,5,13,"[None, None, None]",14.0,0,[],[],"[1, 5, 9, 17]","[1043, 10881, 11976]"
90,6,1.0001,none,none,6,5,"[None, None, None]",12.0,0,[],[],"[1, 5, 9, 16]","[1911, 11788, 12982]"
91,6,1.0001,none,none,7,7,"[None, None, None]",16.0,0,[],[],"[1, 4, 8, 15]","[1434, 11238, 12190]"
92,6,1.0001,none,none,8,2,"[None, None, None]",15.0,0,[],[],"[1, 5, 9, 16]","[642, 10485, 11299]"
93,6,1.0001,none,none,9,3,"[None, None, None]",15.0,0,[],[],"[1, 5, 9, 17]","[767, 10788, 30623]"
94,6,1.0001,none,none,10,12,"[None, None, None]",13.0,1,[7],[10562],"[1, 3, 7, 13]","[615, 10550, 12528]"
95,6,1.0001,none,none,11,10,[],6.0,0,[],[],"[1, 2, 6, 10]","[4251, 5155, 6547]"
96,6,1.0001,none,none,12,1,[],16.0,0,[],[],"[1, 5, 9, 16]","[1021, 1701, 2340]"
97,6,1.0001,none,none,13,11,[],15.0,0,[],[],"[1, 4, 8, 14]","[583, 1296, 1959]"
98,6,1.0001,none,none,14,8,[],15.0,0,[],[],"[1, 4, 8, 14]","[656, 1207, 1815]"
99,6,1.0001,none,none,15,4,[],15.0,0,[],[],"[1, 4, 8, 15]","[593, 1281, 1845]"
100,6,1.0001,none,none,16,6,[],11.0,0,[],[],"[1, 4, 8, 15]","[806, 1341, 1926]"
101,7,1.0001,none,none,1,11,"[None, None, None]",8.0,7,"[2, 5, 4, 3, 7, 6, 10]","[6245, 8621, 9223, 9769, 12531, 14109, 51510]","[1, 2, 6, 11]","[16917, 51500, 54990]"
102,7,1.0001,none,none,2,0,"[None, None, None]",4.0,9,"[4, 3, 2, 5, 9, 8, 6, 16, 17]","[1807, 2408, 2901, 3276, 6045, 7001, 9915, 50167, 50700]","[1, 5, 9, 16]","[12233, 46679, 51765]"
103,7,1.0001,none,none,3,5,"[None, None, None]",4.0,8,"[4, 5, 3, 2, 9, 6, 16, 17]","[3108, 3520, 4269, 4759, 7255, 7919, 46253, 46767]","[1, 5, 9, 17]","[9788, 44031, 51146]"
104,7,1.0001,none,none,4,6,"[None, None, None]",-1.0,12,"[4, 3, 2, 5, 6, 8, 7, 9, 16, 17, 15, 14]","[2633, 3102, 3512, 3884, 4881, 5458, 6059, 6747, 8480, 8902, 9541, 9869]","[1, 4, 8, 15]","[14242, 54769, 56577]"
105,7,1.0001,none,none,5,3,"[None, None, None]",-1.0,16,"[4, 3, 2, 5, 9, 16, 17, 12, 13, 7, 6, 11, 10, 8, 15, 14]","[1932, 2372, 2766, 3097, 4626, 5986, 6403, 7893, 8336, 8779, 9985, 10389, 10963, 12997, 13247, 13529]","[1, 4, 8, 14]","[39121, 70691, 72729]"
106,7,1.0001,none,none,6,9,"[None, None, None]",4.0,6,"[3, 2, 5, 4, 10, 11]","[3717, 4094, 4432, 4874, 61079, 64913]","[1, 2, 6, 11]","[6484, 66288, 70001]"
107,7,1.0001,none,none,7,15,"[None, None, None]",9.0,7,"[4, 3, 2, 5, 12, 13, 7]","[10047, 10410, 10748, 11032, 61365, 61771, 62793]","[1, 3, 7, 12]","[14338, 63926, 67453]"
108,7,1.0001,none,none,8,12,"[None, None, None]",5.0,9,"[4, 3, 2, 5, 10, 11, 6, 16, 17]","[18886, 19232, 19618, 19885, 20987, 21326, 21712, 26156, 26935]","[1, 4, 8, 15]","[28409, 66184, 102290]"
109,7,1.0001,none,none,9,13,"[None, None, None]",8.0,6,"[4, 3, 2, 5, 11, 10]","[3995, 4332, 4703, 4992, 6041, 6603]","[1, 2, 6, 11]","[7926, 56889, 59127]"
110,7,1.0001,none,none,10,7,"[None, None, None]",9.0,7,"[4, 3, 2, 5, 16, 15, 14]","[2679, 2924, 3272, 3577, 4768, 6062, 64657]","[1, 4, 8, 15]","[7802, 60776, 65556]"
111,7,1.0001,none,none,11,1,[],10.0,6,"[4, 3, 2, 5, 12, 14]","[1424, 1680, 2018, 2309, 6723, 7910]","[1, 4, 8, 14]","[9359, 12965, 14473]"
112,7,1.0001,none,none,12,14,[],-1.0,8,"[4, 2, 5, 3, 12, 15, 11, 16]","[1876, 2878, 3330, 3845, 4995, 5757, 7830, 12151]","[1, 5, 9, 16]","[13266, 14541, 15330]"
113,7,1.0001,none,none,13,8,[],9.0,5,"[4, 5, 2, 3, 15]","[2520, 2918, 3290, 3818, 4645]","[1, 4, 8, 15]","[6184, 7464, 8480]"
114,7,1.0001,none,none,14,4,[],11.0,5,"[4, 2, 15, 3, 12]","[2157, 2923, 3446, 5586, 6359]","[1, 3, 7, 12]","[7575, 8760, 9829]"
115,7,1.0001,none,none,15,10,[],0.0,5,"[4, 5, 15, 12, 3]","[2872, 3770, 4422, 5669, 7410]","[1, 3, 7, 12]","[9603, 10641, 11583]"
116,7,1.0001,none,none,16,2,[],8.0,6,"[4, 3, 2, 5, 11, 12]","[1465, 1770, 2054, 2337, 4372, 6939]","[1, 3, 7, 12]","[7893, 8994, 10124]"
117,8,1.0001,none,none,1,1,"[None, None, None]",16.0,0,[],[],"[1, 5, 9, 16]","[1749, 12578, 15059]"
118,8,1.0001,none,none,2,4,"[None, None, None]",15.0,0,[],[],"[1, 4, 8, 14]","[3323, 14579, 15850]"
119,8,1.0001,none,none,3,2,"[None, None, None]",14.0,0,[],[],"[1, 2, 6, 11]","[3348, 16124, 20132]"
120,8,1.0001,none,none,4,15,"[None, None, None]",16.0,0,[],[],"[1, 3, 7, 13]","[3647, 14536, 18943]"
121,8,1.0001,none,none,5,5,"[None, None, None]",11.0,0,[],[],"[1, 4, 8, 14]","[4835, 16731, 18675]"
122,8,1.0001,none,none,6,13,"[None, None, None]",14.0,0,[],[],"[1, 4, 8, 14]","[2185, 13595, 15729]"
123,8,1.0001,none,none,7,10,"[None, None, None]",5.0,0,[],[],"[1, 5, 9, 17]","[1622, 12670, 14862]"
124,8,1.0001,none,none,8,3,"[None, None, None]",13.0,2,"[16, 17]","[18197, 19720]","[1, 5, 9, 16]","[608, 11400, 63432]"
125,8,1.0001,none,none,9,9,"[None, None, None]",10.0,0,[],[],"[1, 5, 9, 16]","[2131, 12947, 14363]"
126,8,1.0001,none,none,10,6,"[None, None, None]",8.0,2,"[17, 16]","[19259, 19901]","[1, 5, 9, 16]","[5064, 16136, 21536]"
127,8,1.0001,none,none,11,0,[],13.0,0,[],[],"[1, 3, 7, 12]","[4454, 5910, 7046]"
128,8,1.0001,none,none,12,14,[],7.0,0,[],[],"[1, 2, 6, 10]","[1104, 2584, 4296]"
129,8,1.0001,none,none,13,12,[],14.0,0,[],[],"[1, 2, 6, 10]","[747, 1803, 2811]"
130,8,1.0001,none,none,14,11,[],14.0,2,"[17, 16]","[5861, 6918]","[1, 5, 9, 17]","[664, 1976, 8024]"
131,8,1.0001,none,none,15,8,[],15.0,0,[],[],"[1, 4, 8, 14]","[1619, 3011, 4619]"
132,8,1.0001,none,none,16,7,[],13.0,2,"[17, 16]","[5728, 6410]","[1, 5, 9, 16]","[1643, 2715, 7563]"
136,11,1.0001,none,none,1,4,"[None, None, None]",9.0,7,"[2, 3, 4, 5, 7, 13, 12]","[18646, 20614, 22292, 22982, 50885, 58923, 60449]","[1, 3, 7, 12]","[24512, 50891, 64711]"
137,11,1.0001,none,none,2,0,"[None, None, None]",-3.0,16,"[3, 4, 5, 2, 6, 9, 16, 17, 11, 10, 14, 8, 15, 12, 7, 13]","[1569, 2729, 3681, 5121, 31931, 39270, 40200, 40847, 41704, 42320, 43239, 43678, 44232, 45529, 45871, 46400]","[1, 5, 9, 16]","[8221, 54574, 58111]"
138,11,1.0001,none,none,3,5,"[None, None, None]",-4.0,16,"[14, 8, 15, 16, 9, 17, 11, 6, 10, 13, 7, 12, 3, 4, 2, 5]","[1891, 2770, 3363, 4155, 4650, 5106, 6034, 6451, 6811, 7650, 8035, 8428, 9523, 10018, 10651, 11114]","[1, 5, 9, 17]","[19541, 38401, 106221]"
139,11,1.0001,none,none,4,13,"[None, None, None]",-2.0,16,"[5, 9, 16, 17, 2, 6, 11, 10, 4, 8, 15, 14, 3, 7, 12, 13]","[1698, 2161, 2601, 3322, 3851, 4721, 5121, 5545, 7529, 7946, 8305, 8817, 9689, 9960, 10257, 10600]","[1, 4, 8, 15]","[51564, 68678, 76688]"
140,11,1.0001,none,none,5,6,"[None, None, None]",-5.0,16,"[5, 9, 16, 17, 2, 6, 11, 10, 3, 7, 13, 12, 4, 8, 14, 15]","[1360, 1855, 2311, 2863, 4744, 5306, 5863, 6498, 12231, 12663, 13207, 14095, 18080, 18574, 19647, 21942]","[1, 4, 8, 14]","[33635, 52296, 53559]"
141,11,1.0001,none,none,6,15,"[None, None, None]",13.0,4,"[5, 9, 16, 17]","[3058, 3999, 4807, 5491]","[1, 5, 9, 17]","[9570, 27809, 34493]"
142,11,1.0001,none,none,7,14,"[None, None, None]",-8.0,16,"[5, 9, 17, 16, 2, 6, 11, 10, 4, 8, 15, 14, 3, 7, 12, 13]","[2065, 3200, 3609, 4187, 8825, 9625, 10232, 11179, 14792, 15271, 15831, 16479, 20176, 20796, 21375, 22463]","[1, 3, 7, 13]","[30359, 51572, 81215]"
143,11,1.0001,none,none,8,8,"[None, None, None]",7.0,8,"[5, 9, 17, 16, 2, 6, 11, 10]","[2651, 3329, 4245, 5106, 9097, 9721, 10235, 11146]","[1, 5, 9, 17]","[17044, 33731, 41381]"
144,11,1.0001,none,none,9,9,"[None, None, None]",3.0,7,"[5, 9, 16, 17, 2, 6, 11]","[3951, 4566, 5094, 5974, 10198, 10710, 11190]","[1, 5, 9, 17]","[18730, 36536, 46133]"
145,11,1.0001,none,none,10,11,"[None, None, None]",12.0,4,"[5, 9, 17, 16]","[2280, 3015, 3495, 4031]","[1, 5, 9, 17]","[14368, 39665, 114597]"
146,11,1.0001,none,none,11,7,[],11.0,4,"[5, 9, 17, 16]","[1773, 2261, 2733, 3381]","[1, 5, 9, 17]","[13568, 14506, 15325]"
147,11,1.0001,none,none,12,12,[],-2.0,16,"[5, 9, 17, 16, 2, 6, 11, 10, 4, 8, 15, 14, 3, 12, 7, 13]","[2189, 2773, 3130, 4045, 12190, 12549, 12965, 15757, 19485, 20021, 20445, 23533, 24940, 25357, 25625, 25916]","[1, 3, 7, 13]","[30856, 31596, 32320]"
148,11,1.0001,none,none,13,3,[],11.0,4,"[5, 9, 16, 17]","[1915, 2251, 2659, 3243]","[1, 5, 9, 17]","[4127, 4842, 5425]"
149,11,1.0001,none,none,14,2,[],14.0,0,[],[],"[1, 5, 9, 17]","[963, 1695, 2581]"
150,11,1.0001,none,none,15,1,[],16.0,0,[],[],"[1, 5, 9, 17]","[505, 1304, 1977]"
151,11,1.0001,none,none,16,10,[],5.0,0,[],[],"[1, 5, 9, 17]","[1200, 1877, 2497]"
152,12,1.0001,none,none,1,8,"[None, None, None]",14.0,0,[],[],"[1, 4, 8, 15]","[5490, 15929, 20447]"
153,12,1.0001,none,none,2,3,"[None, None, None]",11.0,3,"[3, 13, 12]","[13215, 34774, 35901]","[1, 3, 7, 13]","[18418, 29380, 63387]"
154,12,1.0001,none,none,3,13,"[None, None, None]",9.0,5,"[5, 4, 2, 10, 11]","[1465, 3479, 12737, 36813, 37598]","[1, 2, 6, 11]","[22526, 33916, 40007]"
155,12,1.0001,none,none,4,10,"[None, None, None]",2.0,3,"[3, 13, 12]","[1253, 19866, 21730]","[1, 3, 7, 13]","[4344, 15180, 24220]"
156,12,1.0001,none,none,5,14,"[None, None, None]",4.0,3,"[4, 14, 15]","[2484, 20219, 20979]","[1, 4, 8, 14]","[5351, 16215, 22938]"
157,12,1.0001,none,none,6,1,"[None, None, None]",10.0,6,"[5, 3, 4, 2, 14, 15]","[1188, 2657, 4044, 5045, 30624, 31292]","[1, 4, 8, 15]","[9301, 27547, 33206]"
158,12,1.0001,none,none,7,5,"[None, None, None]",6.0,6,"[3, 2, 5, 4, 14, 15]","[5841, 6928, 8174, 9455, 28433, 29265]","[1, 4, 8, 15]","[12339, 23556, 30998]"
159,12,1.0001,none,none,8,0,"[None, None, None]",7.0,6,"[2, 3, 5, 4, 17, 16]","[1184, 3087, 4480, 6367, 22915, 23794]","[1, 5, 9, 16]","[8144, 19687, 25781]"
160,12,1.0001,none,none,9,4,"[None, None, None]",13.0,2,"[3, 13]","[1997, 18514]","[1, 3, 7, 13]","[4761, 15546, 21679]"
161,12,1.0001,none,none,10,9,"[None, None, None]",7.0,3,"[5, 2, 10]","[2857, 5255, 22136]","[1, 2, 6, 10]","[6966, 18104, 27148]"
162,12,1.0001,none,none,11,7,[],10.0,5,"[2, 3, 5, 16, 17]","[4806, 6396, 7321, 16759, 17672]","[1, 5, 9, 17]","[9260, 13119, 19923]"
163,12,1.0001,none,none,12,11,[],12.0,2,"[3, 12]","[2394, 12435]","[1, 3, 7, 12]","[4671, 8210, 14668]"
164,12,1.0001,none,none,13,6,[],7.0,5,"[4, 5, 3, 2, 10]","[1497, 3060, 4300, 5891, 17623]","[1, 2, 6, 10]","[9573, 13807, 24087]"
165,12,1.0001,none,none,14,12,[],11.0,3,"[4, 14, 15]","[2137, 10930, 11962]","[1, 4, 8, 15]","[5374, 7665, 13862]"
166,12,1.0001,none,none,15,15,[],15.0,2,"[5, 17]","[5146, 12124]","[1, 5, 9, 17]","[8075, 9492, 14146]"
167,12,1.0001,none,none,16,2,[],4.0,11,"[4, 5, 3, 2, 6, 10, 11, 7, 8, 14, 15]","[3114, 4122, 5193, 7017, 8065, 14741, 15888, 21092, 25894, 29250, 55179]","[1, 4, 8, 15]","[52020, 53027, 56639]"
168,13,1.0001,none,none,1,14,"[None, None, None]",8.0,0,[],[],"[1, 3, 7, 12]","[6481, 15384, 17947]"
169,13,1.0001,none,none,2,1,"[None, None, None]",15.0,1,[9],[15454],"[1, 5, 9, 16]","[6641, 15445, 19108]"
170,13,1.0001,none,none,3,8,"[None, None, None]",15.0,0,[],[],"[1, 3, 7, 13]","[2722, 11764, 18099]"
171,13,1.0001,none,none,4,11,"[None, None, None]",15.0,0,[],[],"[1, 4, 8, 15]","[4345, 13171, 18021]"
172,13,1.0001,none,none,5,4,"[None, None, None]",15.0,0,[],[],"[1, 3, 7, 13]","[4467, 13091, 15776]"
173,13,1.0001,none,none,6,13,"[None, None, None]",13.0,0,[],[],"[1, 5, 9, 16]","[15997, 24750, 32924]"
174,13,1.0001,none,none,7,2,"[None, None, None]",9.0,5,"[6, 10, 11, 14, 15]","[7279, 8206, 9315, 15839, 16938]","[1, 3, 7, 12]","[21650, 30009, 32900]"
175,13,1.0001,none,none,8,12,"[None, None, None]",14.0,0,[],[],"[1, 5, 9, 17]","[2958, 11652, 12641]"
176,13,1.0001,none,none,9,15,"[None, None, None]",16.0,0,[],[],"[1, 5, 9, 16]","[4916, 13451, 18951]"
177,13,1.0001,none,none,10,10,"[None, None, None]",5.0,0,[],[],"[1, 2, 6, 11]","[4105, 13006, 17114]"
178,13,1.0001,none,none,11,6,[],10.0,0,[],[],"[1, 3, 7, 13]","[4498, 11017, 13853]"
179,13,1.0001,none,none,12,3,[],14.0,0,[],[],"[1, 3, 7, 12]","[5121, 6498, 8868]"
180,13,1.0001,none,none,13,5,[],10.0,2,"[17, 16]","[4815, 5912]","[1, 5, 9, 16]","[1210, 2275, 7453]"
181,13,1.0001,none,none,14,0,[],11.0,2,"[12, 13]","[9201, 10294]","[1, 3, 7, 12]","[4340, 6086, 11350]"
182,13,1.0001,none,none,15,7,[],14.0,2,"[14, 15]","[6097, 7107]","[1, 4, 8, 14]","[1615, 2736, 8456]"
183,13,1.0001,none,none,16,9,[],8.0,2,"[10, 11]","[7159, 8690]","[1, 2, 6, 10]","[2205, 3449, 9764]"
184,14,1.0001,none,none,1,9,"[None, None, None]",9.0,1,[2],[2459],"[1, 2, 6, 10]","[8725, 23430, 26719]"
185,14,1.0001,none,none,2,6,"[None, None, None]",3.0,8,"[3, 7, 13, 12, 5, 9, 17, 16]","[2209, 3162, 3796, 4701, 14201, 14707, 15269, 15975]","[1, 4, 8, 15]","[20630, 32621, 39676]"
186,14,1.0001,none,none,3,10,"[None, None, None]",5.0,0,[],[],"[1, 3, 7, 13]","[2370, 15244, 17696]"
187,14,1.0001,none,none,4,7,"[None, None, None]",15.0,0,[],[],"[1, 5, 9, 16]","[1998, 14919, 16660]"
188,14,1.0001,none,none,5,5,"[None, None, None]",4.0,8,"[16, 17, 11, 10, 13, 12, 14, 15]","[3786, 6926, 10115, 10899, 11817, 12472, 13147, 14000]","[1, 3, 7, 13]","[15099, 24419, 26604]"
189,14,1.0001,none,none,6,13,"[None, None, None]",6.0,8,"[15, 14, 12, 13, 10, 11, 17, 16]","[6851, 7663, 8355, 9662, 10408, 11275, 12000, 12698]","[1, 3, 7, 13]","[17911, 28269, 30582]"
190,14,1.0001,none,none,7,15,"[None, None, None]",12.0,4,"[16, 13, 11, 15]","[25904, 27910, 28946, 30034]","[1, 2, 6, 11]","[31960, 44243, 45858]"
